deck,slot_number,card_name,oracle_id,primary_role,secondary_roles,mana_value,color_identity,card_type,source_reference,argentum_definition_found,argentum_definition_path,definition_kind,scenario_test_found,scenario_test_path,coverage_class,mechanic_families,decision_families,game_changer,banned,combo_member,tutor,board_wipe,engine_notes,replacement_candidate
Chevill,6,Forest,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,LAND,,0,G,Basic Land — Forest,Scryfall oracle_id b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,7,Forest,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,LAND,,0,G,Basic Land — Forest,Scryfall oracle_id b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,8,Forest,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,LAND,,0,G,Basic Land — Forest,Scryfall oracle_id b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,9,Forest,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,LAND,,0,G,Basic Land — Forest,Scryfall oracle_id b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,10,Forest,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,LAND,,0,G,Basic Land — Forest,Scryfall oracle_id b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,11,Forest,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,LAND,,0,G,Basic Land — Forest,Scryfall oracle_id b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,12,Forest,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,LAND,,0,G,Basic Land — Forest,Scryfall oracle_id b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,13,Forest,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,LAND,,0,G,Basic Land — Forest,Scryfall oracle_id b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,14,Forest,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,LAND,,0,G,Basic Land — Forest,Scryfall oracle_id b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,15,Forest,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,LAND,,0,G,Basic Land — Forest,Scryfall oracle_id b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,16,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,17,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,18,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,19,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,20,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,21,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,22,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,23,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,24,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,25,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,26,Command Tower,0895c9b7-ae7d-4bb3-af17-3b75deb50a25,LAND,,0,,Land,Scryfall oracle_id 0895c9b7-ae7d-4bb3-af17-3b75deb50a25; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2008-2016\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\cmd\cards\CommandTower.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,27,Overgrown Tomb,975ec9a3-6f20-4177-8211-82526e092538,LAND,,0,BG,Land — Swamp Forest,Scryfall oracle_id 975ec9a3-6f20-4177-8211-82526e092538; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2003-2007\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\rav\cards\OvergrownTomb.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,28,Woodland Cemetery,c9fe1383-1331-4a58-a45a-3320250221a9,LAND,,0,BG,Land,Scryfall oracle_id c9fe1383-1331-4a58-a45a-3320250221a9; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2017-2022\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\dom\cards\WoodlandCemetery.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,29,Llanowar Wastes,32116127-cf96-4a1b-8896-a1ebc087b597,LAND,,0,BG,Land,Scryfall oracle_id 32116127-cf96-4a1b-8896-a1ebc087b597; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2000-2002\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\apc\cards\LlanowarWastes.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,30,Temple of Malady,dc55421f-dee8-4263-9df0-2365df5f14bb,LAND,,0,BG,Land,Scryfall oracle_id dc55421f-dee8-4263-9df0-2365df5f14bb; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2008-2016\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\jou\cards\TempleOfMalady.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,31,Forest,b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6,LAND,,0,G,Basic Land — Forest,Scryfall oracle_id b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found. Friendly replacement of Ideal slot card: Tainted Wood.,Tainted Wood
Chevill,32,Golgari Rot Farm,1b301478-b14f-4ef8-94e6-9647d582eabe,LAND,,0,BG,Land,Scryfall oracle_id 1b301478-b14f-4ef8-94e6-9647d582eabe; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2003-2007\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\rav\cards\GolgariRotFarm.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,33,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found. Friendly replacement of Ideal slot card: Nurturing Peatland.,Nurturing Peatland
Chevill,34,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found. Friendly replacement of Ideal slot card: Bojuka Bog.,Bojuka Bog
Chevill,35,Barren Moor,326ba371-124c-4949-a048-3a0c8962e567,LAND,,0,B,Land,Scryfall oracle_id 326ba371-124c-4949-a048-3a0c8962e567; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2000-2002\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\ons\cards\BarrenMoor.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,36,War Room,71c52bf5-2a5d-488e-8b15-7ef290e4b77d,LAND,,0,,Land,Scryfall oracle_id 71c52bf5-2a5d-488e-8b15-7ef290e4b77d; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,37,Swamp,56719f6a-1a6c-4c0a-8d21-18f7d7350b68,LAND,,0,B,Basic Land — Swamp,Scryfall oracle_id 56719f6a-1a6c-4c0a-8d21-18f7d7350b68; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\leb\cards\LimitedEditionBetaBasicLands.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_source,MANA_SOURCE_SELECTION,FALSE,FALSE,FALSE,FALSE,FALSE,"Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found. Friendly replacement of Ideal slot card: Takenuma, Abandoned Mire.","Takenuma, Abandoned Mire"
Chevill,38,Bounty Hunter,2fd1cfc5-fbcd-4d31-ba8b-759d8c41b435,CREATURE_THREAT,COMBAT|REMOVAL|DEATHTOUCH,4,B,Creature — Human Archer Minion,Scryfall oracle_id 2fd1cfc5-fbcd-4d31-ba8b-759d8c41b435; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,activated_ability|bounty_counter|combat|destroy|target_selection,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,39,Termination Facilitator,56edd306-8676-49c4-b3c3-5ff840536c3a,CREATURE_THREAT,COMBAT|REMOVAL|DEATHTOUCH,2,B,Creature — Human Assassin,Scryfall oracle_id 56edd306-8676-49c4-b3c3-5ff840536c3a; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,bounty_counter|combat|dies_trigger|marked_permanent,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,40,Leyline Prowler,8ca3852a-fa37-46ef-a74d-3c7487ae50fc,CREATURE_THREAT,COMBAT|RAMP|DEATHTOUCH,3,BG,Creature — Nightmare Beast,Scryfall oracle_id 8ca3852a-fa37-46ef-a74d-3c7487ae50fc; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,combat|deathtouch|lifelink|mana_ability,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
